2024-01-11 17:12:46
Post Name : C-BIO_2

Batch Name : 20221003 PHNPhVal

Date;1TE01 - Temperature;1AE02 - Oxygene dissous;1AE03 - pH;1AE05 - Libre 1;1AE06 - Libre 2;1MT01 - Agitation;1PP23 - Pompe 01PP23;1AE01 - Anti-Mousse;1FV50 - Air;1SC01 - Agitation_MV;1SC01 - Agitation_SP;1SC01 - Agitation_OUT;1TC01 - Temperature_MV;1TC01 - Temperature_SP;1TC01 - Temperature_OUT;1AC03 - Oxygene Dissous_MV;1AC03 - Oxygene Dissous_SP;1AC03 - Oxygene Dissous_OUT;1AC04 - pH_MV;1AC04 - pH_SP;1AC04 - pH_OUT;1AC01 - Anti Mousse_MV;1AC01 - Anti Mousse_SP;1AC01 - Anti Mousse_OUT;1PC23 - Pompe 01PP23_MV;1PC23 - Pompe 01PP23_SP;1PC23 - Pompe 01PP23_OUT;1FC50 - Air_MV;1FC50 - Air_SP;1FC50 - Air_OUT;1AC05 - Libre 1_MV;1AC05 - Libre 1_SP;1AC05 - Libre 1_OUT;1AC06 - Libre 2_MV;1AC06 - Libre 2_SP;1AC06 - Libre 2_OUT;1XC01 - Calcul 1_MV;1XC01 - Calcul 1_SP;1XC01 - Calcul 1_OUT;1XC02 - Calcul 2_MV;1XC02 - Calcul 2_SP;1XC02 - Calcul 2_OUT;1XC03 - Calcul 3_MV;1XC03 - Calcul 3_SP;1XC03 - Calcul 3_OUT;1XC04 - Calcul 4_MV;1XC04 - Calcul 4_SP;1XC04 - Calcul 4_OUT;1XC05 - Calcul 5_MV;1XC05 - Calcul 5_SP;1XC05 - Calcul 5_OUT;1XC06 - Calcul 6_MV;1XC06 - Calcul 6_SP;1XC06 - Calcul 6_OUT;COMMENT;
05/10/2022 11:04:54;29,96508;15,520454;6,918126;-0,169617;-109,183167;600;8;0;6,205477;600;600;60,000004;29,96508;30;0;15,520454;30;74,697144;6,918126;7;0;0;0;0;8;10;0;6,205477;6,204572;62,045715;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:05:24;29,968075;14,840721;6,921401;-0,169617;-109,183167;600;8;0;6,742466;600;600;60,000004;29,968075;30;0;14,840721;30;78,296394;6,921401;7;0;0;0;0;8;10;0;6,742466;6,744459;67,444595;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:05:54;29,935135;14,847389;6,93263;-0,169617;-109,183167;600;8;0;7,265069;600;600;60,000004;29,935135;30;0;14,847389;30;81,764992;6,93263;7;0;0;0;0;8;10;0;7,265069;7,264749;72,647491;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:06:24;29,902191;14,847389;6,924208;-0,209686;-109,183167;600;8;0;6,761023;600;600;60,000004;29,902191;30;3,936277;14,847389;30;78,399002;6,924208;7;0;0;0;0;8;10;0;6,761023;6,75985;67,598495;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:06:54;29,905186;16,906563;6,943858;-0,149597;-109,183167;600;8;0;5,679012;600;600;60,000004;29,905186;30;3,987475;16,906563;30;71,195229;6,943858;7;0;0;0;0;8;10;0;5,679012;5,679284;56,792843;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:07:24;29,905186;17,619614;6,911576;-0,169617;-109,183167;600;8;0;5,180453;600;600;60,000004;29,905186;30;4,294441;17,619614;30;67,865913;6,911576;7;0;0;0;0;8;10;0;5,180453;5,179887;51,798866;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:07:54;29,863258;17,619614;6,943858;-0,149597;-109,183167;600;8;0;4,655946;600;600;60,000004;29,866253;30;4,324971;17,626274;30;64,367966;6,926548;7;0;0;0;0;8;10;0;4,655946;4,655195;46,551949;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:08:24;29,866253;16,93322;6,918126;-0,209686;-109,183167;600;8;0;5,163082;600;600;60,000004;29,857269;30;4,412374;16,946548;30;67,752586;6,91064;7;0;0;0;0;8;10;0;5,163082;5,162888;51,628883;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:08:54;29,863258;15,573769;6,965846;-0,149597;-109,183167;600;8;0;6,236844;600;600;60,000004;29,866253;30;4,387675;15,56044;30;74,903053;6,911576;7;0;0;0;0;8;10;0;6,236844;6,235458;62,354576;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:09:24;29,872246;14,134338;6,937307;-0,169617;-109,183167;600;8;0;6,746302;600;600;60,000004;29,872246;30;4,475549;14,134338;30;78,298393;6,937307;7;0;0;0;0;8;10;0;6,746302;6,744759;67,447594;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:09:54;29,839302;14,167656;6,903623;-0,169617;-109,183167;600;8;0;7,249109;600;600;60,000004;29,839302;30;4,450145;14,167656;30;81,659721;6,903623;7;0;0;0;0;8;10;0;7,249109;7,248958;72,489586;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:10:24;29,827316;16,233498;6,936372;-0,249771;-109,183167;600;8;0;6,208806;600;600;60,000004;29,827316;30;4,771006;16,233498;30;74,729813;6,936372;7;0;0;0;0;8;10;0;6,208806;6,209472;62,094719;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:10:54;29,827316;16,926552;6,921868;-0,169617;-109,183167;600;8;0;5,190061;600;600;60,000004;29,827316;30;4,893875;16,926552;30;67,931885;6,921868;7;0;0;0;0;8;10;0;5,190061;5,189783;51,897823;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:11:24;29,839302;16,946548;6,912044;-0,169617;-109,183167;600;8;0;5,180099;600;600;60,000004;29,839302;30;4,933096;16,93322;30;67,865913;6,938711;7;0;0;0;0;8;10;0;5,180099;5,179887;51,798866;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:11:54;29,827316;15,920296;6,952279;-0,209686;-109,183167;600;8;0;5,683073;600;600;60,000004;29,827316;30;4,971847;15,920296;30;71,215202;6,952279;7;0;0;0;0;8;10;0;5,683073;5,68228;56,8228;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:12:24;29,833309;14,847389;6,935436;-0,209686;-109,183167;600;8;0;6,74494;600;600;60,000004;29,833309;30;5,010598;14,847389;30;78,301041;6,935436;7;0;0;0;0;8;10;0;6,74494;6,745156;67,451561;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:12:54;29,839302;14,874046;6,925611;-0,169617;-109,183167;600;8;0;6,744952;600;600;60,000004;29,839302;30;4,992476;14,874046;30;78,298347;6,925611;7;0;0;0;0;8;10;0;6,744952;6,744752;67,447517;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:13:24;29,842297;16,246826;6,925144;-0,209686;-109,183167;600;8;0;6,234885;600;600;60,000004;29,842297;30;5,030052;16,246826;30;74,899734;6,925144;7;0;0;0;0;8;10;0;6,234885;6,23496;62,349598;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:13:54;29,833309;16,913223;6,921401;-0,149597;-109,183167;600;8;0;5,180282;600;600;60,000004;29,833309;30;5,125207;16,913223;30;67,864578;6,921401;7;0;0;0;0;8;10;0;5,180282;5,179687;51,796871;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:14:24;29,839302;17,606285;6,893331;-0,169617;-109,183167;600;8;0;4,67092;600;600;60,000004;29,839302;30;5,107084;17,606285;30;64,471909;6,893331;7;0;0;0;0;8;10;0;4,67092;4,670786;46,707859;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:14:54;29,866253;16,926552;6,925144;-0,169617;-109,183167;600;8;0;5,195825;600;600;60,000004;29,866253;30;4,918486;16,926552;30;67,969849;6,925144;7;0;0;0;0;8;10;0;5,195825;5,195477;51,954777;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:15:24;29,872246;15,56044;6,912044;-0,149597;-109,183167;600;8;0;5,714415;600;600;60,000004;29,872246;30;4,921536;15,56044;30;71,434456;6,912044;7;0;0;0;0;8;10;0;5,714415;5,715168;57,151688;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:15:54;29,863258;14,840721;6,925144;-0,149597;-109,183167;600;8;0;6,209187;600;600;60,000004;29,863258;30;4,952537;14,840721;30;74,726486;6,925144;7;0;0;0;0;8;10;0;6,209187;6,208973;62,089729;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:16:24;29,872246;14,840721;6,897541;-0,249771;-109,183167;600;8;0;6,754902;600;600;60,000004;29,872246;30;4,984006;14,840721;30;78,364326;6,897541;7;0;0;0;0;8;10;0;6,754902;6,754649;67,546486;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:16:54;29,863258;15,540443;6,91953;-0,209686;-109,183167;600;8;0;6,198421;600;600;60,000004;29,863258;30;5,043425;15,540443;30;74,661842;6,91953;7;0;0;0;0;8;10;0;6,198421;6,199276;61,992764;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:17:24;29,863258;16,213509;6,934968;-0,209686;-109,183167;600;8;0;5,170607;600;600;60,000004;29,863258;30;5,045771;16,213509;30;67,797943;6,934968;7;0;0;0;0;8;10;0;5,170607;5,169692;51,696915;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:17:54;29,896198;16,926552;6,921868;-0,209686;-109,183167;600;8;0;5,194566;600;600;60,000004;29,896198;30;4,704473;16,926552;30;67,96785;6,921868;7;0;0;0;0;8;10;0;5,194566;5,195178;51,951778;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:18:24;29,902191;16,913223;6,927484;-0,209686;-109,183167;600;8;0;5,174759;600;600;60,000004;29,902191;30;4,75614;16,926552;30;67,831902;6,914383;7;0;0;0;0;8;10;0;5,174759;5,174785;51,747852;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:18:54;29,929146;15,713707;6,91298;-0,249771;-109,183167;600;8;0;5,69533;600;600;60,000004;29,929146;30;4,775866;15,713707;30;71,300499;6,91298;7;0;0;0;0;8;10;0;5,69533;5,695075;56,950748;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:19:24;29,941124;15,080627;6,91298;-0,169617;-109,183167;600;8;0;6,207629;600;600;60,000004;29,941124;30;0;15,080627;30;74,717819;6,91298;7;0;0;0;0;8;10;0;6,207629;6,207673;62,076729;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:19:54;29,929146;14,860718;6,939648;-0,209686;-109,183167;600;8;0;6,733431;600;600;60,000004;29,929146;30;0;15,227234;30;78,235062;6,921868;7;0;0;0;0;8;10;0;6,73567;6,735259;67,352592;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:20:24;29,935135;16,646667;6,918126;-0,209686;-109,183167;600;8;0;5,675631;600;600;60,000004;29,935135;30;0;16,646667;30;71,16922;6,918126;7;0;0;0;0;8;10;0;5,675631;5,675383;56,753834;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:20:54;29,929146;16,946548;6,884909;-0,269821;-109,183167;600;8;0;5,16269;600;600;60,000004;29,929146;30;0;16,946548;30;67,75193;6,884909;7;0;0;0;0;8;10;0;5,16269;5,162789;51,627892;-0,269821;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:21:24;29,96508;16,946548;6,963975;-0,209686;-109,183167;600;8;0;5,175416;600;600;60,000004;29,96508;30;0;16,946548;30;67,838562;6,91064;7;0;0;0;0;8;10;0;5,175416;5,175784;51,757843;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:21:54;29,96508;16,253494;6,908301;-0,209686;-109,183167;600;8;0;5,704453;600;600;60,000004;29,96508;30;0;16,253494;30;71,353828;6,908301;7;0;0;0;0;8;10;0;5,704453;5,703074;57,030743;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:22:24;29,959091;15,593758;6,921868;-0,249771;-109,183167;600;8;0;6,187685;600;600;60,000004;29,959091;30;0;15,593758;30;74,582497;6,921868;7;0;0;0;0;8;10;0;6,187685;6,187375;61,873745;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:22:54;29,96508;15,573769;6,924208;-0,269821;-109,183167;600;8;0;6,205924;600;600;60,000004;29,96508;30;0;15,573769;30;74,702469;6,924208;7;0;0;0;0;8;10;0;6,205924;6,20537;62,053703;-0,269821;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:23:24;29,968075;16,646667;6,963975;-0,209686;-109,183167;600;8;0;5,660626;600;600;60,000004;29,96508;30;0;16,653328;30;71,06794;6,884909;7;0;0;0;0;8;10;0;5,660252;5,660191;56,601913;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:23:54;29,968075;17,159798;6,887248;-0,209686;-109,183167;600;8;0;5,153911;600;600;60,000004;29,968075;30;0;17,159798;30;67,688614;6,887248;7;0;0;0;0;8;10;0;5,153911;5,153292;51,532925;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:24:24;29,96508;16,959877;6,898477;-0,149597;-109,183167;600;8;0;4,638489;600;600;60,000004;29,968075;30;0;16,966537;30;64,254692;6,916723;7;0;0;0;0;8;10;0;4,639019;4,638204;46,382038;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:24:54;29,968075;16,966537;6,884909;-0,169617;-109,183167;600;8;0;5,175226;600;600;60,000004;29,96508;30;0;16,959877;30;67,839897;6,934033;7;0;0;0;0;8;10;0;5,176388;5,175984;51,759846;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:25:24;29,968075;15,533783;6,914383;-0,169617;-109,183167;600;8;0;6,202895;600;600;60,000004;29,968075;30;0;15,533783;30;74,684471;6,914383;7;0;0;0;0;8;10;0;6,202895;6,202671;62,026703;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:25:54;29,935135;15,56044;6,900815;-0,209686;-109,183167;600;8;0;6,227437;600;600;60,000004;29,96508;30;0;15,533783;30;74,853745;6,927484;7;0;0;0;0;8;10;0;6,227437;6,228062;62,280621;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:26:24;29,935135;15,56044;6,926548;-0,249771;-109,183167;600;8;0;6,199975;600;600;60,000004;29,935135;30;0;15,56044;30;74,66449;6,926548;7;0;0;0;0;8;10;0;6,199975;6,199674;61,996735;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:26:54;29,926151;16,926552;6,942454;-0,169617;-109,183167;600;8;0;5,185937;600;600;60,000004;29,926151;30;0;16,926552;30;67,909874;6,942454;7;0;0;0;0;8;10;0;5,185937;5,186481;51,864807;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:27:24;29,926151;17,592957;6,934033;-0,209686;-109,183167;600;8;0;4,658535;600;600;60,000004;29,926151;30;0;17,626274;30;64,385269;6,93263;7;0;0;0;0;8;10;0;4,656734;4,65779;46,5779;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:27:54;29,935135;17,67292;6,947132;-0,269821;-109,183167;600;8;0;4,660244;600;600;60,000004;29,896198;30;4,979658;17,819534;30;64,40593;6,898477;7;0;0;0;0;8;10;0;4,660244;4,66089;46,608894;-0,269821;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:28:24;29,896198;16,959877;6,906898;-0,209686;-109,183167;600;8;0;5,165117;600;600;60,000004;29,896198;30;5,086284;16,959877;30;67,769257;6,906898;7;0;0;0;0;8;10;0;5,165117;5,165389;51,653885;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:28:54;29,896198;16,93322;6,909237;-0,169617;-109,183167;600;8;0;5,1758;600;600;60,000004;29,896198;30;5,110238;16,93322;30;67,836563;6,909237;7;0;0;0;0;8;10;0;5,1758;5,175484;51,754845;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:29:24;29,896198;15,920296;6,91298;-0,209686;-109,183167;600;8;0;5,685339;600;600;60,000004;29,896198;30;5,107217;15,920296;30;71,235191;6,91298;7;0;0;0;0;8;10;0;5,685339;5,685279;56,852787;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:29:54;29,863258;15,573769;6,907366;-0,169617;-109,183167;600;8;0;6,209613;600;600;60,000004;29,863258;30;5,159789;15,573769;30;74,731812;6,907366;7;0;0;0;0;8;10;0;6,209613;6,209772;62,097717;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:30:24;29,863258;16,233498;6,936372;-0,249771;-109,183167;600;8;0;5,711569;600;600;60,000004;29,863258;30;5,473838;16,233498;30;71,403824;6,936372;7;0;0;0;0;8;10;0;5,711569;5,710574;57,10574;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:30:54;29,863258;16,926552;6,914383;-0,209686;-109,183167;600;8;0;5,190395;600;600;60,000004;29,863258;30;5,506012;16,926552;30;67,935219;6,914383;7;0;0;0;0;8;10;0;5,190395;5,190283;51,902832;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:31:24;29,863258;17,619614;6,933565;-0,169617;-109,183167;600;8;0;4,634918;600;600;60,000004;29,863258;30;5,509533;17,619614;30;64,236015;6,933565;7;0;0;0;0;8;10;0;4,634918;4,635402;46,354023;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:31:54;29,863258;17,606285;6,927484;-0,209686;-109,183167;600;8;0;4,671389;600;600;60,000004;29,857269;30;5,570597;17,592957;30;64,470573;6,928886;7;0;0;0;0;8;10;0;4,671389;4,670586;46,70586;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:32:24;29,866253;18,306007;6,941051;-0,249771;-109,183167;600;8;0;4,135224;600;600;60,000004;29,863258;30;5,60324;18,299347;30;60,898655;6,928886;7;0;0;0;0;8;10;0;4,134284;4,134798;41,34798;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:32:54;29,863258;17,98613;6,89099;-0,169617;-109,183167;600;8;0;4,655831;600;600;60,000004;29,863258;30;5,323278;17,98613;30;64,364632;6,89099;7;0;0;0;0;8;10;0;4,655831;4,654695;46,546944;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:33:24;29,893208;16,946548;6,925611;-0,149597;-109,183167;600;8;0;5,687315;600;600;60,000004;29,893208;30;5,660543;16,946548;30;71,24585;6,925611;7;0;0;0;0;8;10;0;5,687315;5,686878;56,868778;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:33:54;29,887218;15,553772;6,902219;-0,169617;-109,183167;600;8;0;6,244318;600;600;60,000004;29,887218;30;5,374943;15,553772;30;74,963699;6,902219;7;0;0;0;0;8;10;0;6,244318;6,244555;62,445553;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:34:24;29,896198;15,520454;6,909237;-0,209686;-109,183167;600;8;0;6,256135;600;600;60,000004;29,896198;30;5,42775;15,520454;30;75,031677;6,909237;7;0;0;0;0;8;10;0;6,256135;6,254752;62,547516;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:34:54;29,902191;16,233498;6,893331;-0,209686;-109,183167;600;8;0;5,687475;600;600;60,000004;29,896198;30;5,424025;16,233498;30;71,259201;6,927484;7;0;0;0;0;8;10;0;5,688764;5,68888;56,888802;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:35:24;29,902191;16,959877;6,942454;-0,209686;-109,183167;600;8;0;5,200268;600;600;60,000004;29,902191;30;5,391339;16,959877;30;68,00119;6,942454;7;0;0;0;0;8;10;0;5,200268;5,200179;52,001785;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:35:54;29,902191;17,659592;6,917659;-0,169617;-109,183167;600;8;0;4,655047;600;600;60,000004;29,902191;30;0;17,659592;30;64,363297;6,917659;7;0;0;0;0;8;10;0;4,655047;4,654494;46,544941;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:36:24;29,929146;18,27269;6,915787;-0,149597;-109,183167;600;8;0;4,666823;600;600;60,000004;29,929146;30;0;18,27269;30;64,433273;6,915787;7;0;0;0;0;8;10;0;4,666823;4,664991;46,649914;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:36:54;29,935135;17,619614;6,950875;-0,209686;-109,183167;600;8;0;4,670837;600;600;60,000004;29,935135;30;0;17,619614;30;64,46524;6,950875;7;0;0;0;0;8;10;0;4,670837;4,669786;46,697861;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:37:24;29,968075;16,959877;6,901284;-0,169617;-109,183167;600;8;0;5,150149;600;600;60,000004;29,968075;30;0;16,959877;30;67,661972;6,901284;7;0;0;0;0;8;10;0;5,150149;5,149296;51,492958;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:37:54;29,96508;16,286812;6,913447;-0,169617;-109,183167;600;8;0;5,67403;600;600;60,000004;29,96508;30;0;16,286812;30;71,160561;6,913447;7;0;0;0;0;8;10;0;5,67403;5,674084;56,740837;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:38:24;29,96508;15,573769;6,91298;-0,169617;-109,183167;600;8;0;6,201233;600;600;60,000004;29,96508;30;0;15,620415;30;74,675804;6,91953;7;0;0;0;0;8;10;0;6,201233;6,201371;62,01371;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:38:54;29,959091;15,573769;6,888652;-0,169617;-109,183167;600;8;0;6,226191;600;600;60,000004;29,959091;30;0;15,573769;30;74,835083;6,888652;7;0;0;0;0;8;10;0;6,226191;6,225262;62,252625;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:39:24;29,959091;16,926552;6,909705;-0,149597;-109,183167;600;8;0;5,164303;600;600;60,000004;29,959091;30;0;16,926552;30;67,765259;6,909705;7;0;0;0;0;8;10;0;5,164303;5,164789;51,647888;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:39:54;29,96508;18,352654;6,89988;-0,169617;-109,183167;600;8;0;4,124955;600;600;60,000004;29,96508;30;0;18,352654;30;60,833347;6,89988;7;0;0;0;0;8;10;0;4,124955;4,125002;41,250019;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:40:24;29,96508;18,299347;6,922805;-0,169617;-109,183167;600;8;0;4,125525;600;600;60,000004;29,968075;30;0;18,352654;30;60,834011;6,892394;7;0;0;0;0;8;10;0;4,125525;4,125102;41,251015;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:40:54;29,98904;17,659592;6,925611;-0,169617;-109,183167;600;8;0;4,651792;600;600;60,000004;29,968075;30;0;17,626274;30;64,335991;6,941051;7;0;0;0;0;8;10;0;4,651792;4,650399;46,503986;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
05/10/2022 11:41:24;29,998028;16,926552;6,925144;-0,169617;-109,183167;600;8;0;5,159837;600;600;60,000004;29,998028;30;0;16,926552;30;67,732628;6,925144;7;0;0;0;0;8;10;0;5,159837;5,159894;51,598942;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
